太陽總輻射 (兆焦耳/平方米) - 滘西洲
Global Solar Radiation (MJ/m&sup2;) - Kau Sai Chau
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,3,17,12.94,C
2023,3,18,19.56,C
2023,3,19,3.77,C
2023,3,20,5.86,C
2023,3,21,6.30,C
2023,3,22,6.16,C
2023,3,23,10.25,C
2023,3,24,15.47,C
2023,3,25,3.35,C
2023,3,26,3.28,C
2023,3,27,2.14,C
2023,3,28,2.87,C
2023,3,29,6.05,C
2023,3,30,3.21,C
2023,3,31,2.24,C
2023,4,1,4.87,C
2023,4,2,2.87,C
2023,4,3,1.66,C
2023,4,4,4.43,C
2023,4,5,3.20,C
2023,4,6,12.75,C
2023,4,7,15.47,C
2023,4,8,6.21,C
2023,4,9,9.19,C
2023,4,10,10.78,C
2023,4,11,16.90,C
2023,4,12,21.09,C
2023,4,13,19.00,C
2023,4,14,16.00,C
2023,4,15,18.83,C
2023,4,16,26.16,C
2023,4,17,13.02,C
2023,4,18,13.89,C
2023,4,19,8.25,C
2023,4,20,4.03,C
2023,4,21,4.89,C
2023,4,22,5.29,C
2023,4,23,3.10,C
2023,4,24,4.76,C
2023,4,25,3.16,C
2023,4,26,16.82,C
2023,4,27,7.96,C
2023,4,28,19.90,C
2023,4,29,11.32,C
2023,4,30,16.18,C
2023,5,1,14.81,C
2023,5,2,10.12,C
2023,5,3,14.41,C
2023,5,4,20.35,C
2023,5,5,24.59,C
2023,5,6,13.84,C
2023,5,7,5.77,C
2023,5,8,4.39,C
2023,5,9,14.53,C
2023,5,10,11.05,C
2023,5,11,7.93,C
2023,5,12,8.01,C
2023,5,13,7.28,C
2023,5,14,4.79,C
2023,5,15,17.26,C
2023,5,16,12.57,C
2023,5,17,7.93,C
2023,5,18,25.03,C
2023,5,19,22.18,C
2023,5,20,21.81,C
2023,5,21,22.75,C
2023,5,22,24.88,C
2023,5,23,5.21,C
2023,5,24,7.69,C
2023,5,25,5.13,C
2023,5,26,12.08,C
2023,5,27,19.39,C
2023,5,28,23.99,C
2023,5,29,26.06,C
2023,5,30,25.40,C
2023,5,31,19.48,C
2023,6,1,19.18,C
2023,6,2,24.53,C
2023,6,3,25.08,C
2023,6,4,23.87,C
2023,6,5,21.78,C
2023,6,6,8.69,C
2023,6,7,13.69,C
2023,6,8,20.20,C
2023,6,9,17.04,C
2023,6,10,17.07,C
2023,6,11,15.76,C
2023,6,12,24.72,C
2023,6,13,15.88,C
2023,6,14,10.78,C
2023,6,15,6.03,C
2023,6,16,4.37,C
2023,6,17,1.92,C
2023,6,18,9.03,C
2023,6,19,20.26,C
2023,6,20,23.44,C
2023,6,21,24.82,C
2023,6,22,24.45,C
2023,6,23,10.87,C
2023,6,24,11.02,C
2023,6,25,21.81,C
2023,6,26,20.87,C
2023,6,27,25.74,C
2023,6,28,13.48,C
2023,6,29,22.55,C
2023,6,30,17.96,C
2023,7,1,10.40,C
2023,7,2,8.98,C
2023,7,3,20.07,C
2023,7,4,18.33,C
2023,7,5,23.91,C
2023,7,6,24.75,C
2023,7,7,22.36,C
2023,7,8,27.39,C
2023,7,9,26.76,C
2023,7,10,27.78,C
2023,7,11,26.12,C
2023,7,12,25.05,C
2023,7,13,27.91,C
2023,7,14,27.57,C
2023,7,15,23.78,C
2023,7,16,19.86,C
2023,7,17,7.53,C
2023,7,18,8.80,C
2023,7,19,10.85,C
2023,7,20,26.35,C
2023,7,21,23.81,C
2023,7,22,26.45,C
2023,7,23,26.54,C
2023,7,24,27.91,C
2023,7,25,27.67,C
2023,7,26,24.54,C
2023,7,27,22.72,C
2023,7,28,16.80,C
2023,7,29,8.85,C
2023,7,30,13.31,C
2023,7,31,24.06,C
2023,8,1,19.04,C
2023,8,2,27.18,C
2023,8,3,27.62,C
2023,8,4,21.75,C
2023,8,5,17.86,C
2023,8,6,21.79,C
2023,8,7,15.88,C
2023,8,8,17.17,C
2023,8,9,18.59,C
2023,8,10,9.89,C
2023,8,11,14.21,C
2023,8,12,20.61,C
2023,8,13,10.88,C
2023,8,14,15.15,C
2023,8,15,23.37,C
2023,8,16,25.28,C
2023,8,17,13.03,C
2023,8,18,9.14,C
2023,8,19,10.48,C
2023,8,20,15.55,C
2023,8,21,19.97,C
2023,8,22,19.29,C
2023,8,23,22.11,C
2023,8,24,12.73,C
2023,8,25,18.26,C
2023,8,26,18.42,C
2023,8,27,12.69,C
2023,8,28,14.97,C
2023,8,29,19.58,C
2023,8,30,23.30,C
2023,8,31,12.08,C
2023,9,1,2.91,C
2023,9,2,3.00,C
2023,9,3,22.28,C
2023,9,4,18.41,C
2023,9,5,7.68,C
2023,9,6,12.23,C
2023,9,7,7.48,C
2023,9,8,2.17,C
2023,9,9,5.19,C
2023,9,10,5.32,C
2023,9,11,8.82,C
2023,9,12,12.59,C
2023,9,13,17.30,C
2023,9,14,6.27,C
2023,9,15,16.38,C
2023,9,16,9.24,C
2023,9,17,14.18,C
2023,9,18,23.98,C
2023,9,19,23.80,C
2023,9,20,23.96,C
2023,9,21,23.49,C
2023,9,22,21.13,C
2023,9,23,22.68,C
2023,9,24,15.63,C
2023,9,25,23.50,C
2023,9,26,19.90,C
2023,9,27,22.12,C
2023,9,28,20.93,C
2023,9,29,21.39,C
2023,9,30,21.48,C
2023,10,1,18.47,C
2023,10,2,17.39,C
2023,10,3,19.84,C
2023,10,4,19.37,C
2023,10,5,19.82,C
2023,10,6,11.07,C
2023,10,7,6.05,C
2023,10,8,3.94,C
2023,10,9,0.99,C
2023,10,10,7.16,C
2023,10,11,17.32,C
2023,10,12,14.73,C
2023,10,13,19.25,C
2023,10,14,19.36,C
2023,10,15,17.34,C
2023,10,16,15.27,C
2023,10,17,10.95,C
2023,10,18,3.60,C
2023,10,19,3.58,C
2023,10,20,6.36,C
2023,10,21,6.25,C
2023,10,22,16.49,C
2023,10,23,16.64,C
2023,10,24,17.66,C
2023,10,25,13.03,C
2023,10,26,14.81,C
2023,10,27,14.55,C
2023,10,28,8.63,C
2023,10,29,14.33,C
2023,10,30,13.63,C
2023,10,31,19.69,C
2023,11,1,20.10,C
2023,11,2,16.74,C
2023,11,3,16.11,C
2023,11,4,18.26,C
2023,11,5,16.51,C
2023,11,6,17.96,C
2023,11,7,4.03,C
2023,11,8,5.19,C
2023,11,9,7.69,C
2023,11,10,11.20,C
2023,11,11,3.75,C
2023,11,12,10.85,C
2023,11,13,15.92,C
2023,11,14,9.78,C
2023,11,15,17.36,C
2023,11,16,12.48,C
2023,11,17,19.84,C
2023,11,18,19.35,C
2023,11,19,18.09,C
2023,11,20,18.37,C
2023,11,21,18.78,C
2023,11,22,18.43,C
2023,11,23,17.63,C
2023,11,24,17.93,C
2023,11,25,17.69,C
2023,11,26,17.47,C
2023,11,27,16.96,C
2023,11,28,17.06,C
2023,11,29,6.33,C
2023,11,30,9.49,C
2023,12,1,11.30,C
2023,12,2,9.72,C
2023,12,3,9.96,C
2023,12,4,11.94,C
2023,12,5,16.30,C
2023,12,6,6.31,C
2023,12,7,17.93,C
2023,12,8,14.88,C
2023,12,9,5.72,C
2023,12,10,11.53,C
2023,12,11,13.24,C
2023,12,12,15.63,C
2023,12,13,4.28,C
2023,12,14,6.50,C
2023,12,15,16.20,C
2023,12,16,11.15,C
2023,12,17,5.67,C
2023,12,18,3.00,C
2023,12,19,10.50,C
2023,12,20,6.24,C
2023,12,21,4.43,C
2023,12,22,6.95,C
2023,12,23,6.89,C
2023,12,24,17.28,C
2023,12,25,17.36,C
2023,12,26,13.40,C
2023,12,27,9.04,C
2023,12,28,12.05,C
2023,12,29,10.15,C
2023,12,30,12.41,C
2023,12,31,16.60,C
2024,1,1,13.96,C
2024,1,2,9.90,C
2024,1,3,15.82,C
2024,1,4,15.81,C
2024,1,5,16.49,C
2024,1,6,16.39,C
2024,1,7,14.14,C
2024,1,8,13.07,C
2024,1,9,15.06,C
2024,1,10,16.95,C
2024,1,11,13.80,C
2024,1,12,14.41,C
2024,1,13,12.79,C
2024,1,14,14.77,C
2024,1,15,17.68,C
2024,1,16,13.02,C
2024,1,17,7.63,C
2024,1,18,12.16,C
2024,1,19,17.13,C
2024,1,20,15.69,C
2024,1,21,10.25,C
2024,1,22,6.73,C
2024,1,23,5.87,C
2024,1,24,13.03,C
2024,1,25,11.18,C
2024,1,26,12.05,C
2024,1,27,7.80,C
2024,1,28,6.39,C
2024,1,29,6.02,C
2024,1,30,4.55,C
2024,1,31,2.02,C
2024,2,1,9.96,C
2024,2,2,15.27,C
2024,2,3,6.26,C
2024,2,4,2.45,C
2024,2,5,6.33,C
2024,2,6,5.57,C
2024,2,7,2.28,C
2024,2,8,2.32,C
2024,2,9,4.80,C
2024,2,10,12.05,C
2024,2,11,21.60,C
2024,2,12,21.22,C
2024,2,13,14.52,C
2024,2,14,17.80,C
2024,2,15,18.00,C
2024,2,16,8.70,C
2024,2,17,10.42,C
2024,2,18,8.82,C
2024,2,19,6.28,C
2024,2,20,7.47,C
2024,2,21,17.44,C
2024,2,22,8.37,C
2024,2,23,3.56,C
2024,2,24,9.23,C
2024,2,25,13.24,C
2024,2,26,8.85,C
2024,2,27,9.88,C
2024,2,28,3.24,C
2024,2,29,4.04,C
2024,3,1,2.74,C
2024,3,2,6.84,C
2024,3,3,4.24,C
2024,3,4,1.36,C
2024,3,5,11.46,C
2024,3,6,8.58,C
2024,3,7,5.80,C
2024,3,8,17.67,C
2024,3,9,2.12,C
2024,3,10,1.17,C
2024,3,11,3.51,C
2024,3,12,25.78,C
2024,3,13,12.04,C
2024,3,14,6.44,C
2024,3,15,4.22,C
2024,3,16,4.57,C
2024,3,17,13.19,C
2024,3,18,2.63,C
2024,3,19,13.57,C
2024,3,20,22.81,C
2024,3,21,21.35,C
2024,3,22,11.45,C
2024,3,23,14.07,C
2024,3,24,25.03,C
2024,3,25,20.10,C
2024,3,26,21.06,C
2024,3,27,4.52,C
2024,3,28,14.63,C
2024,3,29,16.58,C
2024,3,30,15.55,C
2024,3,31,4.07,C
2024,4,1,10.20,C
2024,4,2,15.77,C
2024,4,3,9.77,C
2024,4,4,10.44,C
2024,4,5,9.11,C
2024,4,6,1.20,C
2024,4,7,7.20,C
2024,4,8,7.74,C
2024,4,9,3.69,C
2024,4,10,19.00,C
2024,4,11,18.86,C
2024,4,12,22.37,C
2024,4,13,22.18,C
2024,4,14,22.39,C
2024,4,15,15.85,C
2024,4,16,22.35,C
2024,4,17,17.73,C
2024,4,18,8.03,C
2024,4,19,8.95,C
2024,4,20,9.67,C
2024,4,21,2.06,C
2024,4,22,5.83,C
2024,4,23,3.28,C
2024,4,24,7.31,C
2024,4,25,8.37,C
2024,4,26,2.00,C
2024,4,27,6.43,C
2024,4,28,3.16,C
2024,4,29,11.07,C
2024,4,30,6.50,C
2024,5,1,3.62,C
2024,5,2,3.44,C
2024,5,3,4.67,C
2024,5,4,2.47,C
2024,5,5,16.88,C
2024,5,6,22.04,C
2024,5,7,15.96,C
2024,5,8,16.35,C
2024,5,9,18.35,C
2024,5,10,10.29,C
2024,5,11,22.05,C
2024,5,12,13.21,C
2024,5,13,14.57,C
2024,5,14,26.81,C
2024,5,15,24.44,C
2024,5,16,24.45,C
2024,5,17,19.22,C
2024,5,18,15.81,C
2024,5,19,3.52,C
2024,5,20,2.94,C
2024,5,21,3.62,C
2024,5,22,6.82,C
2024,5,23,4.33,C
2024,5,24,3.15,C
2024,5,25,8.99,C
2024,5,26,9.87,C
2024,5,27,11.87,C
2024,5,28,17.12,C
2024,5,29,8.54,C
2024,5,30,3.61,C
2024,5,31,10.49,C
2024,6,1,7.65,C
2024,6,2,18.51,C
2024,6,3,1.79,C
2024,6,4,2.66,C
2024,6,5,3.26,C
2024,6,6,9.19,C
2024,6,7,3.72,C
2024,6,8,8.95,C
2024,6,9,4.23,C
2024,6,10,15.23,C
2024,6,11,13.73,C
2024,6,12,21.35,C
2024,6,13,9.52,C
2024,6,14,3.20,C
2024,6,15,3.38,C
2024,6,16,7.04,C
2024,6,17,24.39,C
2024,6,18,16.52,C
2024,6,19,17.60,C
2024,6,20,17.24,C
2024,6,21,27.72,C
2024,6,22,24.13,C
2024,6,23,27.22,C
2024,6,24,20.14,C
2024,6,25,20.31,C
2024,6,26,21.58,C
2024,6,27,19.84,C
2024,6,28,26.55,C
2024,6,29,14.51,C
2024,6,30,14.25,C
2024,7,1,14.64,C
2024,7,2,16.35,C
2024,7,3,27.15,C
2024,7,4,24.88,C
2024,7,5,27.99,C
2024,7,6,23.40,C
2024,7,7,22.69,C
2024,7,8,26.45,C
2024,7,9,28.15,C
2024,7,10,28.01,C
2024,7,11,26.47,C
2024,7,12,23.26,C
2024,7,13,25.03,C
2024,7,14,21.80,C
2024,7,15,19.13,C
2024,7,16,12.84,C
2024,7,17,21.74,C
2024,7,18,19.24,C
2024,7,19,13.68,C
2024,7,20,14.08,C
2024,7,21,19.42,C
2024,7,22,24.61,C
2024,7,23,23.85,C
2024,7,24,16.65,C
2024,7,25,19.95,C
2024,7,26,4.92,C
2024,7,27,2.26,C
2024,7,28,2.98,C
2024,7,29,11.41,C
2024,7,30,19.68,C
2024,7,31,8.99,C
2024,8,1,18.77,C
2024,8,2,22.34,C
2024,8,3,27.27,C
2024,8,4,27.37,C
2024,8,5,23.23,C
2024,8,6,22.24,C
2024,8,7,24.04,C
2024,8,8,23.84,C
2024,8,9,27.08,C
2024,8,10,21.88,C
2024,8,11,14.53,C
2024,8,12,13.66,C
2024,8,13,17.16,C
2024,8,14,11.09,C
2024,8,15,9.84,C
2024,8,16,14.52,C
2024,8,17,4.21,C
2024,8,18,7.65,C
2024,8,19,5.92,C
2024,8,20,5.17,C
2024,8,21,5.81,C
2024,8,22,16.53,C
2024,8,23,14.16,C
2024,8,24,23.78,C
2024,8,25,23.15,C
2024,8,26,21.15,C
2024,8,27,24.02,C
2024,8,28,19.45,C
2024,8,29,21.63,C
2024,8,30,23.83,C
2024,8,31,16.15,C
2024,9,1,25.01,C
2024,9,2,23.53,C
2024,9,3,22.33,C
2024,9,4,20.04,C
2024,9,5,14.83,C
2024,9,6,4.21,C
2024,9,7,12.14,C
2024,9,8,8.61,C
2024,9,9,13.72,C
2024,9,10,25.31,C
2024,9,11,25.06,C
2024,9,12,20.71,C
2024,9,13,24.59,C
2024,9,14,17.83,C
2024,9,15,23.43,C
2024,9,16,11.16,C
2024,9,17,24.88,C
2024,9,18,20.64,C
2024,9,19,21.75,C
2024,9,20,14.20,C
2024,9,21,4.38,C
2024,9,22,7.79,C
2024,9,23,10.09,C
2024,9,24,6.85,C
2024,9,25,15.03,C
2024,9,26,20.27,C
2024,9,27,21.24,C
2024,9,28,10.65,C
2024,9,29,22.76,C
2024,9,30,22.58,C
2024,10,1,19.36,C
2024,10,2,21.70,C
2024,10,3,20.96,C
2024,10,4,19.30,C
2024,10,5,21.18,C
2024,10,6,22.70,C
2024,10,7,20.69,C
2024,10,8,21.52,C
2024,10,9,6.01,C
2024,10,10,21.39,C
2024,10,11,7.99,C
2024,10,12,21.57,C
2024,10,13,19.90,C
2024,10,14,20.30,C
2024,10,15,19.36,C
2024,10,16,14.97,C
2024,10,17,12.35,C
2024,10,18,14.70,C
2024,10,19,20.48,C
2024,10,20,15.83,C
2024,10,21,15.71,C
2024,10,22,20.53,C
2024,10,23,18.69,C
2024,10,24,20.12,C
2024,10,25,18.62,C
2024,10,26,7.73,C
2024,10,27,12.59,C
2024,10,28,6.59,C
2024,10,29,11.59,C
2024,10,30,17.84,C
2024,10,31,19.64,C
2024,11,1,19.34,C
2024,11,2,11.38,C
2024,11,3,13.28,C
2024,11,4,15.65,C
2024,11,5,16.57,C
2024,11,6,18.69,C
2024,11,7,18.97,C
2024,11,8,18.92,C
2024,11,9,9.72,C
2024,11,10,5.77,C
2024,11,11,8.08,C
2024,11,12,17.48,C
2024,11,13,5.81,C
2024,11,14,4.55,C
2024,11,15,2.95,C
2024,11,16,9.65,C
2024,11,17,8.09,C
2024,11,18,8.23,C
2024,11,19,3.36,C
2024,11,20,2.24,C
2024,11,21,7.08,C
2024,11,22,14.02,C
2024,11,23,8.19,C
2024,11,24,10.48,C
2024,11,25,6.03,C
2024,11,26,17.80,C
2024,11,27,17.41,C
2024,11,28,18.00,C
2024,11,29,18.22,C
2024,11,30,17.46,C
2024,12,1,16.61,C
2024,12,2,17.20,C
2024,12,3,15.98,C
2024,12,4,16.84,C
2024,12,5,10.14,C
2024,12,6,14.85,C
2024,12,7,16.18,C
2024,12,8,14.97,C
2024,12,9,7.72,C
2024,12,10,14.93,C
2024,12,11,13.20,C
2024,12,12,15.79,C
2024,12,13,13.01,C
2024,12,14,13.71,C
2024,12,15,11.42,C
2024,12,16,11.52,C
2024,12,17,16.74,C
2024,12,18,12.13,C
2024,12,19,16.19,C
2024,12,20,16.77,C
2024,12,21,16.97,C
2024,12,22,14.56,C
2024,12,23,5.16,C
2024,12,24,9.34,C
2024,12,25,11.40,C
2024,12,26,8.93,C
2024,12,27,7.85,C
2024,12,28,15.57,C
2024,12,29,15.23,C
2024,12,30,16.36,C
2024,12,31,15.30,C
2025,1,1,5.24,C
2025,1,2,6.63,C
2025,1,3,16.40,C
2025,1,4,13.45,C
2025,1,5,13.49,C
2025,1,6,17.13,C
2025,1,7,12.65,C
2025,1,8,13.95,C
2025,1,9,15.77,C
2025,1,10,16.47,C
2025,1,11,16.33,C
2025,1,12,18.59,C
2025,1,13,16.43,C
2025,1,14,0.00,#
2025,1,15,0.00,#
2025,1,16,16.74,C
2025,1,17,17.91,C
2025,1,18,17.59,C
2025,1,19,18.14,C
2025,1,20,17.75,C
2025,1,21,12.06,C
2025,1,22,6.63,C
2025,1,23,9.24,C
2025,1,24,18.38,C
2025,1,25,12.71,C
2025,1,26,6.71,C
2025,1,27,19.92,C
2025,1,28,20.13,C
2025,1,29,16.00,C
2025,1,30,13.96,C
2025,1,31,5.52,C
2025,2,1,8.65,C
2025,2,2,4.80,C
2025,2,3,6.78,C
2025,2,4,18.69,C
2025,2,5,16.14,C
2025,2,6,8.86,C
2025,2,7,6.88,C
2025,2,8,15.92,C
2025,2,9,20.99,C
2025,2,10,19.63,C
2025,2,11,14.32,C
2025,2,12,4.81,C
2025,2,13,7.12,C
2025,2,14,5.86,C
2025,2,15,9.89,C
2025,2,16,18.62,C
2025,2,17,18.25,C
2025,2,18,17.87,C
2025,2,19,9.66,C
2025,2,20,9.98,C
2025,2,21,6.01,C
2025,2,22,5.74,C
2025,2,23,8.29,C
2025,2,24,17.51,C
2025,2,25,7.69,C
2025,2,26,10.61,C
2025,2,27,20.72,C
2025,2,28,21.34,C
2025,3,1,7.29,C
2025,3,2,10.82,C
2025,3,3,12.19,C
2025,3,4,6.29,C
2025,3,5,1.45,C
2025,3,6,3.56,C
2025,3,7,3.99,C
2025,3,8,14.94,C
2025,3,9,18.08,C
2025,3,10,12.62,C
2025,3,11,10.49,C
2025,3,12,6.58,C
2025,3,13,17.17,C
2025,3,14,4.68,C
2025,3,15,10.41,C
2025,3,16,19.90,C
2025,3,17,9.70,C
2025,3,18,11.48,C
2025,3,19,24.11,C
2025,3,20,24.72,C
2025,3,21,24.58,C
2025,3,22,24.95,C
2025,3,23,24.41,C
2025,3,24,23.51,C
2025,3,25,23.39,C
2025,3,26,22.60,C
2025,3,27,14.31,C
2025,3,28,6.40,C
2025,3,29,3.05,C
2025,3,30,5.63,C
2025,3,31,3.43,C
2025,4,1,16.08,C
2025,4,2,22.69,C
2025,4,3,23.40,C
2025,4,4,7.38,C
2025,4,5,1.75,C
2025,4,6,9.92,C
2025,4,7,22.72,C
2025,4,8,11.90,C
2025,4,9,21.67,C
2025,4,10,18.71,C
2025,4,11,13.02,C
2025,4,12,1.45,C
2025,4,13,13.04,C
2025,4,14,23.86,C
2025,4,15,27.58,C
2025,4,16,23.96,C
2025,4,17,19.05,C
2025,4,18,3.32,C
2025,4,19,12.35,C
2025,4,20,24.73,C
2025,4,21,20.93,C
2025,4,22,21.79,C
2025,4,23,21.35,C
2025,4,24,19.84,C
2025,4,25,6.89,C
2025,4,26,3.52,C
2025,4,27,2.85,C
2025,4,28,15.00,C
2025,4,29,20.48,C
2025,4,30,20.76,C
2025,5,1,10.46,C
2025,5,2,27.24,C
2025,5,3,14.58,C
2025,5,4,17.76,C
2025,5,5,15.49,C
2025,5,6,12.89,C
2025,5,7,4.00,C
2025,5,8,4.70,C
2025,5,9,11.91,C
2025,5,10,13.87,C
2025,5,11,21.92,C
2025,5,12,28.71,C
2025,5,13,19.79,C
2025,5,14,22.92,C
2025,5,15,26.60,C
2025,5,16,17.62,C
2025,5,17,20.15,C
2025,5,18,22.30,C
2025,5,19,16.95,C
2025,5,20,17.69,C
2025,5,21,26.56,C
2025,5,22,24.96,C
2025,5,23,21.14,C
2025,5,24,17.19,C
2025,5,25,7.01,C
2025,5,26,12.91,C
2025,5,27,20.39,C
2025,5,28,2.29,C
2025,5,29,7.19,C
2025,5,30,5.77,C
2025,5,31,8.95,C
2025,6,1,15.31,C
2025,6,2,20.50,C
2025,6,3,12.20,C
2025,6,4,2.84,C
2025,6,5,10.27,C
2025,6,6,23.89,C
2025,6,7,26.93,C
2025,6,8,27.02,C
2025,6,9,27.92,C
2025,6,10,29.53,C
2025,6,11,16.20,C
2025,6,12,17.24,C
2025,6,13,15.17,C
2025,6,14,13.24,C
2025,6,15,7.05,C
2025,6,16,17.08,C
2025,6,17,4.24,C
2025,6,18,19.12,C
2025,6,19,23.33,C
2025,6,20,11.91,C
2025,6,21,24.12,C
2025,6,22,24.33,C
2025,6,23,25.95,C
2025,6,24,24.43,C
2025,6,25,27.10,C
2025,6,26,14.01,C
2025,6,27,14.28,C
2025,6,28,12.87,C
2025,6,29,13.59,C
2025,6,30,12.10,C
2025,7,1,7.55,C
2025,7,2,23.00,C
2025,7,3,24.67,C
2025,7,4,28.74,C
2025,7,5,26.08,C
2025,7,6,26.90,C
2025,7,7,24.69,C
2025,7,8,19.94,C
2025,7,9,17.68,C
2025,7,10,2.13,C
2025,7,11,14.10,C
2025,7,12,14.05,C
2025,7,13,25.44,C
2025,7,14,24.42,C
2025,7,15,16.27,C
2025,7,16,27.44,C
2025,7,17,25.53,C
2025,7,18,10.15,C
2025,7,19,17.94,C
2025,7,20,2.50,C
2025,7,21,4.68,C
2025,7,22,9.39,C
2025,7,23,21.03,C
2025,7,24,24.18,C
2025,7,25,25.58,C
2025,7,26,26.80,C
2025,7,27,27.01,C
2025,7,28,16.23,C
2025,7,29,6.14,C
2025,7,30,15.86,C
2025,7,31,15.07,C
2025,8,1,22.88,C
2025,8,2,1.93,C
2025,8,3,3.52,C
2025,8,4,0.77,C
2025,8,5,0.96,C
2025,8,6,5.39,C
2025,8,7,23.27,C
2025,8,8,26.51,C
2025,8,9,28.83,C
2025,8,10,25.41,C
2025,8,11,16.56,C
2025,8,12,25.44,C
2025,8,13,25.93,C
2025,8,14,1.28,C
2025,8,15,13.83,C
2025,8,16,26.89,C
2025,8,17,13.65,C
2025,8,18,5.04,C
2025,8,19,2.66,C
2025,8,20,13.01,C
2025,8,21,17.62,C
2025,8,22,26.00,C
2025,8,23,25.19,C
2025,8,24,19.51,C
2025,8,25,19.69,C
2025,8,26,27.00,C
2025,8,27,24.49,C
2025,8,28,11.77,C
2025,8,29,25.32,C
2025,8,30,19.66,C
2025,8,31,23.81,C
2025,9,1,26.32,C
2025,9,2,22.18,C
2025,9,3,24.61,C
2025,9,4,25.18,C
2025,9,5,25.84,C
2025,9,6,23.87,C
2025,9,7,11.78,C
2025,9,8,6.70,C
2025,9,9,12.30,C
2025,9,10,21.72,C
2025,9,11,26.43,C
2025,9,12,24.91,C
2025,9,13,25.49,C
2025,9,14,27.19,C
2025,9,15,23.52,C
2025,9,16,21.08,C
2025,9,17,18.51,C
2025,9,18,23.05,C
2025,9,19,4.43,C
2025,9,20,2.67,C
2025,9,21,2.45,C
2025,9,22,22.74,C
2025,9,23,11.19,C
2025,9,24,1.60,C
2025,9,25,10.74,C
2025,9,26,21.53,C
2025,9,27,24.68,C
2025,9,28,14.97,C
2025,9,29,22.25,C
2025,9,30,21.03,C
2025,10,1,24.09,C
2025,10,2,23.49,C
2025,10,3,23.63,C
2025,10,4,18.20,C
2025,10,5,14.71,C
2025,10,6,20.79,C
2025,10,7,23.07,C
2025,10,8,18.91,C
2025,10,9,21.83,C
2025,10,10,17.52,C
2025,10,11,19.48,C
2025,10,12,12.40,C
2025,10,13,18.51,C
2025,10,14,15.70,C
2025,10,15,22.24,C
2025,10,16,19.35,C
2025,10,17,20.50,C
2025,10,18,17.55,C
2025,10,19,19.58,C
2025,10,20,12.15,C
2025,10,21,7.05,C
2025,10,22,4.45,C
2025,10,23,9.44,C
2025,10,24,9.96,C
2025,10,25,18.05,C
2025,10,26,16.89,C
2025,10,27,6.65,C
2025,10,28,5.99,C
2025,10,29,10.05,C
2025,10,30,12.87,C
2025,10,31,16.31,C
2025,11,1,7.41,C
2025,11,2,14.19,C
2025,11,3,6.73,C
2025,11,4,5.17,C
2025,11,5,15.92,C
2025,11,6,14.03,C
2025,11,7,5.31,C
2025,11,8,16.20,C
2025,11,9,13.57,C
2025,11,10,16.49,C
2025,11,11,2.98,C
2025,11,12,18.42,C
2025,11,13,10.90,C
2025,11,14,18.09,C
2025,11,15,14.58,C
2025,11,16,18.45,C
2025,11,17,17.66,C
2025,11,18,13.62,C
2025,11,19,6.66,C
2025,11,20,7.03,C
2025,11,21,15.10,C
2025,11,22,18.43,C
2025,11,23,16.28,C
2025,11,24,15.83,C
2025,11,25,17.91,C
2025,11,26,17.11,C
2025,11,27,15.98,C
2025,11,28,18.60,C
2025,11,29,16.89,C
2025,11,30,8.25,C
2025,12,1,11.39,C
2025,12,2,11.51,C
2025,12,3,5.24,C
2025,12,4,6.46,C
2025,12,5,15.31,C
2025,12,6,15.16,C
2025,12,7,11.40,C
2025,12,8,16.83,C
2025,12,9,16.72,C
2025,12,10,4.56,C
2025,12,11,13.98,C
2025,12,12,11.00,C
2025,12,13,7.80,C
2025,12,14,10.71,C
2025,12,15,17.05,C
2025,12,16,16.64,C
2025,12,17,17.00,C
2025,12,18,11.56,C
2025,12,19,10.27,C
2025,12,20,11.34,C
2025,12,21,16.41,C
2025,12,22,10.42,C
2025,12,23,4.69,C
2025,12,24,11.17,C
2025,12,25,11.76,C
2025,12,26,4.64,C
2025,12,27,16.23,C
2025,12,28,15.77,C
2025,12,29,15.65,C
2025,12,30,11.64,C
2025,12,31,12.51,C
2026,1,1,13.25,C
2026,1,2,16.67,C
2026,1,3,17.05,C
2026,1,4,16.48,C
2026,1,5,16.79,C
2026,1,6,16.24,C
2026,1,7,17.68,C
2026,1,8,18.25,C
2026,1,9,17.91,C
2026,1,10,17.75,C
2026,1,11,18.00,C
2026,1,12,11.07,C
2026,1,13,16.76,C
2026,1,14,17.67,C
2026,1,15,16.86,C
2026,1,16,16.83,C
2026,1,17,16.93,C
2026,1,18,16.92,C
2026,1,19,16.35,C
2026,1,20,8.32,C
2026,1,21,6.51,C
2026,1,22,12.16,C
2026,1,23,10.32,C
2026,1,24,17.48,C
2026,1,25,15.99,C
2026,1,26,14.95,C
2026,1,27,13.06,C
2026,1,28,10.06,C
2026,1,29,10.19,C
2026,1,30,4.65,C
2026,1,31,3.28,C
2026,2,1,11.99,C
2026,2,2,18.78,C
2026,2,3,12.18,C
2026,2,4,17.06,C
2026,2,5,17.26,C
2026,2,6,18.40,C
2026,2,7,4.10,C
2026,2,8,8.10,C
2026,2,9,6.47,C
2026,2,10,5.93,C
2026,2,11,19.83,C
2026,2,12,5.23,C
2026,2,13,20.08,C
2026,2,14,20.61,C
2026,2,15,15.80,C
2026,2,16,18.43,C
2026,2,17,3.90,C
